unique_id,text,relevance_0_true,relevance_1_true,relevance_2_true,relevance_0_pred,relevance_1_pred,relevance_2_pred,consistency_relevance_0,consistency_relevance_1,consistency_relevance_2,correct_1,tp_1,tn_1,fp_1,fn_1,correct_2,tp_2,tn_2,fp_2,fn_2,correct_3,tp_3,tn_3,fp_3,fn_3
287,"Indeed the very existence of a number of our member countries is in peril and the science tells us that impact such as sea level rise, ocean acidification and temperature increases are manifest ing faster and in greater volume than predicted just five years ago.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
288,We are placed in a position of having to deal with loss and damage from climate change impacts that cannot be adapted to.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
289,The very survival of our member nations is in all our hands .,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
294,We are of the opinion that Loss and Damage should be included in the new legal agreement within the Ad -hoc Working Group on the Durban Platform for Enhanced Action (ADP) and we believe that it must be treated as an individual and separate element because work on loss and damage goes beyond the ability and threshold of adaptation actions.,0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
295,"It is quite clear to the Pacific that neither adaptation, nor mitigation alone will avoid the damages and losses that are currently being exp erienced and will continue to experience in the short to medium term.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
298,"By keeping global temperature rise to below 1.5 C, we can hope for less risk of permanent loss and damage in the long term.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
299,"It is essential that resource mobilization, support and building the capacity at the national and regional levels to address the issues related to loss and damage continues by establishing a financial facility to complement the work of the Executive Committee as it implements its work plan.",0,0,1,0,0,1,0.6666666666666666,1.0,0.6666666666666666,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
300,"Although there might be similarities in the work of other bodies outside of the Convention let us all be clear that no other international institution deals with issues related to human -induced, anthropogenic climate change.",1,0,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
301,"Therefore, we should always bear this in mind as the focus of our work here.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
302,"The IPCC AR5 and the presentations made here, has provided us with a further wakeup call in relation to the review of the long term goal on climate change.",1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
303,F our out of the five RFCs have been identified by IPCC as being of moderate to high risk for a warming level of 1.5 degrees:  (i).,1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
308,Risk assessed high to moderate at 1.5°C  (iii).,1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
314,Most relevant for sea -level rise  23.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
315,"We therefore call for action by the COP to e nsure that this review is completed in a timely manner so that it can inform parties in making their INDCs, and in informing our decision making in Paris.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
316,"From our perspective, a 1.5 degree target is essential, as we are already experiencing destructive ev ents and impacts under the current less than 1 degree Celsius level.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
317,Ocean observation and acidification are critical issues for PSIDS and there is an extreme lack of observation stations as well as analysis laboratories in SIDS.,1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
318,In particular the Paci fic is under -served when it comes to observation stations and other forms of data collection.,1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
319,We would urge development partners to support SIDS in improving their observation networks and establish new monitoring stations.,0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
320,"In this regard, the work of WMO on GFCS is welcomed, and again we call for development partners to utilize this framework to assist SIDS with enhancing their observation systems, including for ocean acidification.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
321,We request that the development partners heed our call for greate r financial and technical resources to be provided in particular to SIDS regions.,0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
324, Our thoughts and prayers are with the families of the innocent vict ims of Novem ber 13th.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
325,We pray for the speedy and complete recovery of the injured.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
326,"Despite of the shock of this barbaric, cowardly, savage and dastardly terrorist attack from which the people of France are still in a State of Mourning, let it be known that no one can ever take away the joie du vivre of the people of France.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
327,"We may be the United Nations of Great Grief but our love, strength in diversity, tolerance and unity is far more powerful than their bombs and guns can ever be!  ",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
330,"If you would allow me, my fellow Delegates, to mention the most salient points of which my country is suffering from the ravages of Climate Change: Afghanistan is the number one most vulnerable LDC country in our immediate region because of Climate Change.",1,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
332," It is therefore, of utmost importance that we reach out toward all the countries attending this historic and august gathering to agree on a legally-binding mechanism in order to save our planet from further damage caused by Climate Change.",0,0,1,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
334,"Let us seize this historic opportunity which presents itself before us in these fina l and most critical days of the High -Level Segment to reach a proper, meaningful, and realistic and an equitable agreement for Humanity, for the present as well as, for the future generations and for every living life form on Earth.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
336,"We stand before God, before Humanity, before History and before Our Collective Conscious to make COP21 successful.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
339,Bosnia and Herzegovina is making great efforts to be anactive part of the international forces in the fight against thedisastrous consequences of climate change.,1,0,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
340,"We have produced and submitted our INDC to the UNFCCCsecretariat, and in the upcoming period, hard work awaits uson the implementation of the obligations stemming from theINDC.",1,0,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
342,"Since we are geographically located in an area which isparticularly exposed to extreme climate change, and since weare very vulnerable to climate change and its consequences,we are already working on an agenda of adaptation and mitigation,in order to turn climate challenges into climate opportunities.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
344,"That is why we are ready to, throughsynergetic action and in line with the objectives ofsustainable development adapted in September this year inthe UN General Assembly, adapt our economy, society andthe environment to the low-carbon development, throughwhich we need to elevate the contribution of the renewableenergies to the highest possible level.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
345,"Last year, we had the biggest and the most disastrous floodsin our history, which took many human lives and causeduntold damage to housing facilities and the country’seconomy.",1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
346,"For that reason, in cooperation with the internationalcommunity, we took decisive action on the assessment ofpotential risks, and made a plan of action in order to be ableto act preventively and to avoid similar catastrophic events.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
347,"We are permanently strengthening the prevention of risks ofclimate change in terms of improving the Early WarningSysytem, highlighting the modernisation of equipment,training, capacity building, transfer of technology andknowledge.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
349,"For this, we have been provided with an excellent basis byleaders of the countries of the world on the 30th ofNovember, encouraging negotiators to agree and determinethe final text of the Paris Agreement, the implementation ofwhich should be the path to a better and fairer climatefuture.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
351,"The European Union came to Paris with a very clear objective: toconclude a fair, inclusive, dynamic, durable and ambitious legallybinding climate agreement that will stop climate change over thecentury.",0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
352,Paris is a historic opportunity that we cannot miss.,1,0,0,0,0,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
354,The European Union wants to sign an ambitious agreement and notjust any kind of agreement.,0,1,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
355,We need a robust agreement.,0,1,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
356,We need a credible agreement.,0,1,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
357,We need an agreement fit for purpose and fit for the future.,0,1,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
358,We owe this to the outside world: our citizens and our children.,0,0,1,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
359,"To succeed, we need every country doing its very best and the worldmoving together in the same direction.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
360,"The world has changed forthe better, and everyone needs to take responsibility.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
361,"For the European Union, the credibility of the deal will depend onour collective ambition.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
362,"First, mitigation ambition:In order to really reduce global emissions, the agreement must have:A global vision for a long-term operational goal in line with science.",1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
363,This goal will tell us how and when we need to increase the ambition to meet our target;,0,1,0,0,1,0,0.6666666666666666,0.6666666666666666,1.0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
364,A regular review every five years to consider the progress madeand raise our collective ambition.,1,0,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
365,This is essential since weknow that initial contributions will not be enough to keeptemperature increase within the below 2 degrees objective.,1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
366,A robust transparency and accountability system to ensure thatwhat is promised will be delivered.,1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
367,"These elements are necessary to give the world the confidence that ,we the governments, are determined to do what it takes to stopcatastrophic climate change.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
368,"Second, adaptation ambition.",1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
369,"Beyond emissions reductions, this agreement must help countries,especially those most vulnerable, adapt to climate change impacts.",0,0,1,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
370,The European Union is the world’s leader provider of climate financewith more than half of the total global climate finance.,1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
371,Our message to the most vulnerable countries is very clear: you cancount on the European Union.,0,0,1,0,0,1,1.0,1.0,0.6666666666666666,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
372,"We have done a lot in the past, and we will continue to do more.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
373,"Together, we must conclude a balanced agreement that will help usreduce emissions while helping the most vulnerable to adapt to theexisting climate impacts.",0,0,1,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
375,"Only a week ago here in Paris, we heard the global leaders call forthese elements by and large in unison.",1,0,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
376,We have confidence in your leadership and in our collective wisdomand determination.,1,0,0,0,0,0,0.6666666666666666,1.0,0.3333333333333333,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
377,The European Union come here to Paris to seal an ambitious deal.,0,1,0,0,1,0,0.6666666666666666,0.6666666666666666,1.0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
378,We look forward to the next few days.,0,1,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
380," Mr. President , Trinidad and Tobago joins with others in expressing condolences to the Government and people of France for the recent terrorist attacks.",1,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
381,We also wish to stress our abhorrence of these cowardly and criminal acts perpetrated without regard for human dignity and the sanctity of human life.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
383," Trinidad and Tobago stands in solidarity with France, and with all of the peoples of the world negatively impacted by the scourge of terrorism.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
384,It is clear to us that terrorism and the threat of climate change share many common widespread devastating characteristics wh ich serve to underscore the fact that they both require a coordinated global response.,1,0,0,0,1,0,0.6666666666666666,0.6666666666666666,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
385,  Addressing the challenge of climate change will require a committed and ambitious global effort over the remainder of this century.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
391,"It must carry forward the spirit of the new global sustainable development agenda, agreed in September this year by our le aders , and ensure that no one is left behind.",0,0,1,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
394," There must be a common framework for regular reporting a nd tracking so that we know where we are headed; in addition to processes for reviewing and enhancing commitments, as well as for ensuring accountability and compliance.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
396," Mr President , as a small island developing state, Trinidad and Tobago is among those countries most vulnerable to the effects of climate change.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
397,The impacts of climate change in Trinidad and Tobago will intensify stresses on the supply of fresh water and wreak havoc on our prospects for achieving food security through enhanced agri cultural production.,1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
398,O ur vulnerable ecos ystems have already begun to bear the brunt of ocean acidification and sea level rise.,1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
399,"We are on the frontlines of experiencing dangerous climate impacts that, if left unchecked, will only intensify over time.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
400," Trinidad and Tobago relies heavily on fossil f uels for its economic viability, however, our contribution to the problem of climate change rem ains negligible.",1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
401,"Nevertheless, w e have acknowledged the need to play our part in the fight against climate change in order to safeguard the future of our people.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
402,"Consequently, Trinidad and Tobago has submitted its intended nationally determined contribution (iNDC), which it expects to become a commitment in the context of t he agreement to be reached at this Conference .",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
404,"This will be done in the context of national sustainable development plans and stra tegies geared toward economic diversification, social inclusion and the eradication of poverty.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
405,"  Mr President , Trinidad and Tobago has also joined with 115 other States in the call for the Paris agreement to establish a long -term temperature goal that wou ld limit the increase in average global temperatures to below 1.5 degrees Celsius above pre -industrial  levels.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
406,"This is the only achievable temperature limit that will safeguard vulnerable ecosystems within Small Island D eveloping States like Trinidad and T obago, and allow for the possibility of adaptation where none would exist under higher levels of warming.",1,0,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
407,"Even in this most optimistic scenario, it is certain that Small Island Developing States will continue to lose coastline to sea level rise as well as suffer loss and damage such as, infrastructure to increasingly intense natural disasters.",1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
408,It is for these reasons that a critical element of the Paris agreement must be the establishment of arrangements to address loss and damage.,0,0,1,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
409,The credibility of our d eliberations relies on this.,1,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
410," Mr. President the outcome of this conference can either be our greatest triumph in the fight against climate change, or, our most glaring defeat.",1,0,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
411,Now is not the time for further delay.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
412,Now is the time for delivery.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
414,We must not miss this opportunity to secure the survival of future generations of humankind.,0,0,1,0,0,1,1.0,0.6666666666666666,1.0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
418,By adopting the Paris Agreement last year in Paris we reached a new historical milestone in the global efforts to combat climate change.,1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
419,We appreciate that the good spirit of Paris conference continued also after Paris and enabled an early entry into force of the Agreement.,1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
421,"At national level, we are fully committed to finalise our ratification process of the Paris Agreement very soon.",0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
422,We strongly believe that the Paris Agreement will become a crucial instrument to cope with the climate change challenges and threats and will guide our future action and effort in this regard.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
423,"Jointly with the EU and its Member States, we have submitted an ambitious commitment to further reduce the greenhouse gas emissions by at least 40 p er cent by 2030 compared to 1990.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
424,"The Czech Republic is currently well on track to fulfil its commitments under the Convention, the Kyoto Protocol and the Paris Agreement .",0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
426,"A new Climate Protection Policy in the Czech Republic, which will serve as our low carbon development strategy is expected to be adopted in March 2017. ",0,1,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
427,The Policy suggests reaching a long term goal to reduce GHG emissions in 2050 by 80 per cent and that all key economic sectors will contribute to achieving this goal with specific measures.,0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
428,"In addition, the Czech Republic has invested significant financial resources in energy efficiency and green heating in various sectors  including households and industry.",1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
429,The total budget for these measures will reach more than 2 bill. Euro by 2020.,0,1,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
430,Adaptation planning is an essential part of the Czech climate protection policy.,1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
432,"The Strategy will be implemented through its National Action Plan on Adaptation, which is currently being submitted to the Government for approval.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
433,We are aware of the fact that the poorest and most vulnerable countries are dependent on support to address their domestic climate challenges and risks.,1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
435," Excellences, Ladies and Gentlemen, This year, we have witnessed the hottest year in modern global temperature record -keeping .",1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
437,We must focus on effective implementation of the Paris Agreement and make every effort to set a path to guide us to our low carbon future which will be sustainable and safe not only for us but also for future generations.,0,0,1,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
441,"Ladies and Gentlemen,  Just over a month ago, we reached a historic milestone – the Paris Agreement was ratified by enough countries to become operational .",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
442,I am proud to report that Israel is now one of those countries.,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
445, The focus of this meeting in Marrakesh is implementation and Israel is also committed .,0,1,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
446,"Today, we all recommit to both national action and global cooperation .",1,0,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
448, Emissions reduction is at the core of the Paris Agreement.,1,0,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
450," To reach Israel’s mitigation target for 2030, we are taking significant and innovative measures.",0,1,0,0,1,0,0.6666666666666666,0.6666666666666666,1.0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
451,"Since energy production is responsible for 53% of total emissions anticipated in 2030, coal use reduction is a top priority.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
452,"As a first step, the government decided to reduce its installed coal capacity by nearl y 30% as we move from coal to natural gas.",1,0,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
453,Additional reduction s will come from the introduction of renewable energy .,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
457,"At the same time, we are focusing on economic mechanisms to reduce electricity consumption and on regulations and standards to increase green building in Israel.",0,1,0,0,1,0,0.6666666666666666,0.6666666666666666,1.0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
458,"In the transportation sector , the second largest contributor to greenhouse gas emissions in Israel , we are promoting public transport and increasing fuel cons umption efficiency by incentivizing energy -efficient, alternative propulsion vehicles .",0,1,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
461,"Another development is a household system for turning organic waste into clean biogas for cooking, heating and lighting.",1,0,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
462,"And to reduce private car use, ride -sharing applications have been developed that use algorith ms to match multiple passengers headed in the same direction with a single vehicle that best matches their route.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
463,"We invite countries worldwide to come to Israel, to learn about our efforts and to share in our cutting -edge technologies for climate change mitigation and adaptation .",1,0,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
466,"Yet, scarcity of water and energy sources has incentivized us to overcome these obstacles by means of innovative technologies.",1,0,0,0,1,0,0.6666666666666666,0.6666666666666666,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
467,We strongly believe that many of these technologies can also aid nations struggling with climate change.,0,1,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
468,This is our contribution to the global community.,1,0,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
469,"As you well know, Israel is a world leader in the field of water efficiency and desert agriculture.",1,0,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
474," I stand here to offer our knowledge and expertise to our friends and partners world wide , especially in the developing world.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
475,We are committed to sharing our innovations and technology for the betterment of the global community.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
476,"In this spirit, a delegation headed by our Prime Minister recently visited Africa to renew and promote relationships with several African countries.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
477,Contributing to countries battling the effects of climate change is a central pillar of the Paris Agreement .,1,0,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
478,We in Israel are committed to that contribution.,0,1,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
479,We are also committed to strengthening regional cooperation.,0,1,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
481,"Yet, we also share the determination to meet these challenges with innovation.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
483,"Talking about regional cooperation, it is sad that the Palestinians have chosen to take advantage of this platform not as a forum for unify ing professional discussion but rather for making unrestrained and completely un true claims , which we completely reject.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
484, But I cannot allow the claims made to go unanswered.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
488,I could go on but do not want to be dragged into this discussion further .,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
489,We will not be pulled into politicization of this important forum.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
490,There are many other platforms for that political debate .,1,0,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
491,Let us ensure that the environmental issue is what unifies us because without this cooperation we will not be successful in dealing with the mission we all face .,0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
