unique_id,text,relevance_0_true,relevance_1_true,relevance_2_true,relevance_0_pred,relevance_1_pred,relevance_2_pred,consistency_relevance_0,consistency_relevance_1,consistency_relevance_2,correct_1,tp_1,tn_1,fp_1,fn_1,correct_2,tp_2,tn_2,fp_2,fn_2,correct_3,tp_3,tn_3,fp_3,fn_3
437,We must focus on effective implementation of the Paris Agreement and make every effort to set a path to guide us to our low carbon future which will be sustainable and safe not only for us but also for future generations.,0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
442,I am proud to report that Israel is now one of those countries.,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
445, The focus of this meeting in Marrakesh is implementation and Israel is also committed .,0,1,0,1,1,0,1.0,1.0,1.0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
446,"Today, we all recommit to both national action and global cooperation .",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
450," To reach Israel’s mitigation target for 2030, we are taking significant and innovative measures.",0,1,0,1,1,0,1.0,1.0,1.0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
451,"Since energy production is responsible for 53% of total emissions anticipated in 2030, coal use reduction is a top priority.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
453,Additional reduction s will come from the introduction of renewable energy .,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
454,We will be offering economic incentives side by side with the removal of regulatory and bureaucratic barriers in order to promote the cons truction of new renewable energy facilities.,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
456,"Therefore, w e are adopting stringent standards for energy -efficient appliances and for green building and promoting an energy rating for commercial, public and residential 3  buildings.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
457,"At the same time, we are focusing on economic mechanisms to reduce electricity consumption and on regulations and standards to increase green building in Israel.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
458,"In the transportation sector , the second largest contributor to greenhouse gas emissions in Israel , we are promoting public transport and increasing fuel cons umption efficiency by incentivizing energy -efficient, alternative propulsion vehicles .",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
463,"We invite countries worldwide to come to Israel, to learn about our efforts and to share in our cutting -edge technologies for climate change mitigation and adaptation .",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
464,"Ladies and Gentlemen,  Side by side with our commitment to mitigation, we recognize our responsibility to contribute to the second major component of the Paris Agreement – supporting developing countries that are struggling with the adverse effects of climate change .",0,0,1,1,0,0,1.0,1.0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
467,We strongly believe that many of these technologies can also aid nations struggling with climate change.,0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
474," I stand here to offer our knowledge and expertise to our friends and partners world wide , especially in the developing world.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
475,We are committed to sharing our innovations and technology for the betterment of the global community.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
478,We in Israel are committed to that contribution.,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
479,We are also committed to strengthening regional cooperation.,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
481,"Yet, we also share the determination to meet these challenges with innovation.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
491,Let us ensure that the environmental issue is what unifies us because without this cooperation we will not be successful in dealing with the mission we all face .,0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
492,"I envision the nations of our region becoming global leaders in providing solutions to the climate challenges that we , in Israel, have faced for generations – the same challenges now being experienced by ever larger expanses of the global community.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
499,We believe that any further delay in taking strong action to tackle climate change will only lead to greater adverse impacts on our people and planet .,0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
507,"They urge Parties to the UNFCCC to enhance ambition on adaptation, mitigation, finance, technology development and transfer, capacity building and transparency of actions and support .",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
516,COP22 is the “COP for action”.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
517,"We need enhance d actions and a mbitions, on both mitigation and adaptation, as well as support.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
519,Yet we are taking ambitious measures in line with our capacitie s.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
520,Developed countries must support our endeavors .,0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
522,"First, the delicate balance achieved in Paris must be preserved.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
524,"We must reaffirm the provisions and principles of the Convention , in particular , equity and common but differentiated responsibilities and respective capabilities as reflected in the Paris Agreement .",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
525,"Second, there is an urgent need to enhance the pre -2020 ambition, includin g the expeditious ratification of the Doha A mendment to t he Kyoto Protocol to provide a strong basis for post -2020 efforts under the Paris Agreement.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
526,"Third , capacity -building support for climate action is critical for developing countries and should be based on and responsive to national needs, foster countr y ownership, participatory, and cross -cutting.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
527,"Fourth , developing countries require additional, adequate, predictable and sustainable climate financing to transform our economies to climate resilience and low greenhouse gas emissions.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
529,"  We reiterate our call for developed country Parties to enhance ambition on the provisi on and mobilization of support , and to achieve a balance between adaptation and mitigation finance , including by setting a target to quadruple resources allocated to adaptation from public and grant -based sources by 2020 .",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
530,"Fifth, technology development and transfer is also vital.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
531,"Technology m echanism needs to be enhanced to support the rapid transfer of technologies from developed countries to de veloping countries, helping them to innovate and develop their own technologies.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
532,C oncrete enhanced actions on technology development and transfer and strengthening of the linkages between the technology mechanism and the financ ial mechanism is required.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
533,"Direct access of all developing country parties of the convention and Paris Agreement to means of implementation including finance, technology trans fer and capacity building provided by multilateral supporting mechanism should be simplified and granted.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
534,"For us, adaptation remains a priority.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
536,"In or der to increase adaptive capacity and resilience, we require the implementation of guarantees of the Paris Agreement in terms of the means of impl ementation.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
540, The Paris Agreement represents a historic turning point in the reinforcement of the global common spirit and the transformation into a low carbon society resilient to clima te change.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
541,Countries as well as non -state stakeholders remain strongly committed to the full and effective implementation of the Paris Agreement .,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
542," Mr President,  We are in very important phase of operationalization of the Paris Agreement in the sense that we need to establish rules and processes necessary to provide operational guidance as well as promote a message of unity amongst Parties, trust and confidence in the process as a key moment .",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
545, We must never out of sight the importance of the cooperation between countries and further work on the inclusion of al l countries in the world in the climate and environmental protection .,0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
546,"We must activate all our efforts to preserve the environment for future generations, and related to it I would like to thank to all those who, despite the many obstacles and difficulties , continue in these efforts.",0,0,1,1,0,0,1.0,1.0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
548,The question is only in what extent will these negative trends take place in the future and that will depend on the success of our joint efforts to slow down climate changes.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
549," In order to be better prepared and to build resilient society, Croatia has been finaliz ing its Adaptation strategy until 2040 and with the view to 2070, with an Action plan.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
550," At the same time, we are undertaking reduction emission measures, and w e see low carbon development as the challenge for Croatia.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
553, Let me conclude by repeating that Croatia firmly stands behind the global efforts that aim to minimize climate change and we fully believe in the success of the Paris Ag reement.,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
556," If we want to stand a chance to meet these objective s, we will all have to step up our efforts significantly.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
557,  Next year – during the facilitative dialogue - we will take stock of our collective efforts.,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
559,"  During this process , the Netherlands will propose to raise the EU emiss ion reduction target for 2030 to 55% compared to 1990.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
562,This is an invitation! ,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
563,A joint approach can minimise competitive distortions and carbon leakage.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
569," The transition also gives rise to new economic opportunities , thereby creating new jobs.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
570,"We should make the most of these opportunities by developing and implementing innovative solutions, enabling our businesses to contribute to, and benefit from, the global transition towards a carbon -neutral economy .",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
584,We are obliged to assess the necessity for sea defence options toprotect our coastal area where we produce our food and where themajority of our people live.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
590,"The Republic of Suriname is committed to maintaining a forestcover of 93% as stated in the message of the President of Surinameto the President of the COP 23 and I quote“I am very proud of the contribution we have made to environmentalsustainability in Suriname, and under my stewardship, Suriname iscommitted to maintain its leadership position as one of the world’smost carbon negative countries.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
601,Wecall for future Climate Conferences to be hosted by small island developing states.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
607,—this is a stark reminder ofwhat we will continue to lose in years to come if we fail to take ambitious actiontoday.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
617,"Although Vanuatu’s contributions to global emissions arenegligible, we are committed to leading the way to a renewable future.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
618,OurNationally Determined Contribution aspires to achieve 100% renewable energyby 2030.,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
620,"Mr President, Vanuatu fully backs your Presidency in your emphasis onachieving an adequate global response to the unavoidable loss and damage causedby climate impacts.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
621,"COP 23 must make an immediate and strong decision on theWarsaw International Mechanism (WIM) that raises the profile of loss anddamage within the convention, with new and additional finance to helpdeveloping nations cope with unavoidable economic and non-economic losses ofclimate change.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
622,"Adverse climate impacts are already affecting all of our key sectors, fromagriculture, health to tourism, and we need support to implement innovativeadaptation initiatives that draw upon and strengthen the traditional knowledgeand practices of our people.",1,0,0,1,1,0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
624,"In this context, Vanuatu reiterates that the Adaptation Fundshall serve the Paris Agreement.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
625,"We insist that climate action needs adequate, reliable, long-term finance support.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
627,"The targeted 100 billion USD per year ofpublic sector finance must urgently be mobilized for climate adaptation,mitigation and loss & damage actions, ensuring simplified access for developingcountry Parties.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
628,"Mr President, we wish to see that vulnerability to climate change and naturaldisasters be considered in the graduation preparation of countries from LDCs; asnatural disasters such as tropical cyclone can entirely erase a country’s economyin a few hours.",0,1,0,1,1,0,1.0,1.0,1.0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
631,"We have been encouraged by the determination shown by so many at this COP,but progress is insufficient without action.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
636,Indonesia believe s that we gather here with the commitment to complete our mandate from Paris .,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
637,"We are confident , that under your very able leadership, Mr. President, we could adop t a balance – comprehensive Paris Agreement rule book, result ing from a transparent, inclusive, and country driven process es, and applicable to all with the principle of CBDR -RC.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
641,"  Our nation al values and goals will enable us to meet our commitment under the Paris Agree ment, mandating that all citizens have the right for good environment, and that natural resources are governed by the states for the greatest prosperity of the citizens in Sustainable way, as reflected in our Constitution 1945’s Articles 28 H and Article 33.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
646," Mr. President ,  The recent IPCC’s Special Report on Global Warming of 1.5o C, highlighted the importance of early action against climate change, which makes the role of pre -2020 ambition even more critical.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
647,"Therefore, Indonesia would like to urge our d eveloped country par tners , to meet their pre -2020 commitment , and to rapidly increase their ambition in meeting the objectives of the Paris Agreement , both in emission reduction and in providing means of implementation , to developing countries .",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
648,"  Mr. President,  We recognized , the importance for all countries to transform , to low emission and climate resilience development pathway .",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
649,"Indonesia, like many other emerging economies, fac es challenges in balancing between meeting international commitment and achieving national develo pment objectives .",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
650,"Indonesia , would like to see fair and just international policies that are conducive for both international and national interests.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
651,We could not accept the use of environmental issues including climate to be a means of disguise trade dis crimination against developing countries.,0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
653,"Indonesia assures you our good faith to achieving concrete results in Katowice , and looks forward to support your leadership by working together constructively with other Parties.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
656,I also assure you of my delegation’s full cooperation and commitment in reaching a n agreed outco me in Ka towice.,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
658,"The report further indicates that li miting warming to 1.5oC is possible , provided immediate robust actions to reduce emissions are taken , and this should be done in accordance with the principle of common but differentiated responsibilities and respective capabilities.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
659,We therefore urge Anne x I Parties to demonstrate leadership a nd raise their level of ambition to the scale req uired by science and equity.,0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
667,Lesotho therefore invites development partners to invest in these initiatives.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
671,"Mr. President,  In conclusion, we need commitments and united efforts on the on-going means of implementation in the form of financial resources, technology transfer and capacity building , for the period bey ond 2020 , to enable developing countries to implement their contributions.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
675,To bring us just to find out that Paris was but a start of a long race that will determine the fate of humanity.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
676,"With their contagious passion, they helped us see beyond the banal priorities of next elections into the essential needs of this and next generations.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
677," We are no longer running a race to win, but to survive as human species.",0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
678,"In our race with global warming, we have to train and learn as we run, because we are running out of time.",0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
679,"We have to make profound changes in our lifestyle, production, consumption and development.",0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
681,"Without eternal morality, we will have ephemeral humanity.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
685,But even that is not enough.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
687,"The path is narrow, and we need to stand shoulder to shoulder.",0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
688,"We need to forge a circle of trust among politicians, scientists, entrepreneurs, educators, activists, because we are not racing against each other, but together as a team.",0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
689,"Energy, agriculture, transport and construction sectors have to take climate change into consideration.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
692,But that is possible only if we create green jobs.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
693,"Therefore, we support the Solidarity and Just Transition of the Silesia Declaration that deals with prequalification of workforce.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
697,"Therefore, along the climate change mitigation rules, the decisions should include climate change adaptation of the most affected sectors.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
698,There must be a parity between mitigation and adaptation.,0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
700, The Republic of Macedonia remains dedicated to these efforts.,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
722,The Government requests all coopera ting partners to assist in meeting the costs of this programme (US$20.5 million).,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
726,"In order to achieve our targets , there are several things that are required to facilitate and catalyse transition to an inclusive, low -emission, and climate -resilient development.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
727,"We need adequate , predictable , accessible and sustainable finance.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
728,"All forms of finance – public and private, domestic and international – are essential and they should be seen as complementary and mutually reinforcing Finance must be coupled wi th relevant technology tran sfer and capacity building for implementation of ambitious emission reduction targets.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
729,"As for Malawi, there is strong political will and commitment to achieve the set targets.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
730,"However, we also require political will and commitment by the international comm unity to achieve the objectives and targets we have all set and agreed in the various Climate Change Treaties.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
736,"Cambodia supports efforts by the UN Secretary -General to promote enhanced climate action, and welcome the increased level of citizen mobilization for climate actions that we have seen around the world in 2019, particular ly the youth.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
737,"However, we remain gravely concerned that the level of commitments registered to date fall far short of what is needed to achieve the 1.5°C target, and put us on a path that would see dramatic consequences for the economies and societies of Least Developed Countries.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
741,"Cambodia is committed to the Paris Agreement and has been doing its share, in line with the principle of common but differentiated responsibilities and respective capabilities.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
752,"Despite these positive developments on our part, international climate finance is not yet at the required scale, particularly for adaptation, and remains difficult to access for the most climate vulnerable countries.",0,0,1,1,0,0,1.0,1.0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
753,"We call on develop ed countries to increase their contributions to financial mechanisms under the Convention, including GCF, LDCF and the Adaptation Fund.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
754,"We also call on the GCF board and secretariat to maintain their efforts to fast -track and simplify access to both readin ess and implementation finance for LDCs, particularly for adaptation.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
755,These are among what is basically required if the goals of the Paris Agreement as well as the Agenda 2030 are to be realised.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
765,We continue to nurture the Renewable Energy and Energy Efficiency Sector and have set a target of achieving 20% renewable energy by capacity in its generation mix by 2025 .,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
768,"At this COP , Parties are being urged to raise ambitions .",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
769,"In Malaysia ’s view, the key to unlocking this level of ambition lies squarely in Article 7 of the Convention.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
770,It hinges on the notion that equity and the principle of common -but differentiated responsibilit ies and respective capabilities.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
771,We would like to recall that the Convention obliges developed country Parties to lead mitigation actions .,0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
772,"Hence, we urge developed countries to fulfil their reporting obligations and enhance action s to fill emissions reduction and means of implementation gaps in the pre -2020 period.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
773,"Additionally, the replenishment of the Green Climate Fund is of paramount importance .",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
774,"Ladies and gentlemen, Malaysia welcomes cooperation from all Parties and international agencies to augment our domestic climate actions.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
782,We were convinced that collective effort would bring down theglobal greenhouse gas emissions to save our planet.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
783,The peoples aroundthe world pin much hope on the Paris Agreement as a way out of theexistential threats facing the most vulnerable countries.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
791,"We might be on the verge of failing to meet the promises of theParis Agreement and lose the trust of our people, if we do not act quicklyand effectively.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
792,"As decision makers, we can either make history as instigators of thesurvival of humanity from the dreadful impacts of climate change or godown in history as the instigators of the doom of humanity.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
793,We are at across road.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
794,"The decisions we take now, will determine the future of ourpeople and planet earth.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
810,"Madam President, there is an urgent need for the International communityto step up efforts in terms of climate finance, technology transfer andcapacity of SIDS and mainland Africa.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
813,We need touphold the scaling up of actions to achieve net zero emissions by 2050.,0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
814,"Toachieve this goal, we need to inter alia :-(i) achieve the USD 100 billion mobilization target by developedcountries and set up appropriate predictable and accessible financialsupport structure to assist developing countries to achieve theiradaptation and mitigation objectives;(ii) finalise the review of the Warsaw International Mechanism for Lossand Damage which is so significant for the most vulnerabledeveloping countries such as the SIDS and Africa; and(iii) find consensus over the Article 6 for a transparent carbon marketmechanism structure.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
824,We rely on them to make Mauritius a safe and resilienceplace to live.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
827,We know our targets and we know how to getthere.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
829,"Madam President, time is of essence.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
